,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,48,19,15,3,1,48,7,+41
1,2,Bayer Leverkusen,37,19,11,4,4,36,23,+13
2,3,Borussia Dortmund,36,19,10,6,3,43,20,+23
3,4,Eintracht Francfort,33,19,10,3,6,36,31,+5
4,5,1. FSV Mayence 05,30,19,9,3,7,27,21,+6
5,6,Schalke 04,29,19,8,5,6,32,29,+3
6,7,Borussia Mönchengladbach,29,19,7,8,4,27,27,0
7,8,SC Fribourg,28,19,7,7,5,24,18,+6
8,9,Hambourg SV,28,19,8,4,7,22,24,-2
9,10,Hanovre 96,26,19,8,2,9,38,37,+1
10,11,VfB Stuttgart,25,19,7,4,8,21,32,-11
11,12,Werder Brême,22,19,6,4,9,30,37,-7
12,13,VfL Wolfsbourg,22,19,6,4,9,20,29,-9
13,14,Fortuna Düsseldorf,21,19,5,6,8,23,27,-4
14,15,FC Nuremberg,21,19,5,6,8,18,26,-8
15,16,FC Augsburg,13,19,2,7,10,15,31,-16
16,17,TSG 1899 Hoffenheim,13,19,3,4,12,24,43,-19
17,18,SpVgg Greuther Fürth,9,19,1,6,12,11,33,-22
