,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,51,21,17,0,4,44,16,+28
1,2,AS Rome,47,21,15,2,4,42,18,+24
2,3,SSC Naples,44,21,13,5,3,47,24,+23
3,4,Lazio Rome,40,21,12,4,5,35,24,+11
4,5,Milan AC,40,21,12,4,5,32,24,+8
5,6,Inter Milan,39,21,12,3,6,34,23,+11
6,7,Atalanta Bergame,38,21,12,2,7,33,24,+9
7,8,Fiorentina,36,21,10,6,5,35,26,+9
8,9,Torino FC,30,21,8,6,7,38,31,+7
9,10,Bologne FC,26,21,7,5,9,20,26,-6
10,11,Cagliari,26,21,8,2,11,31,45,-14
11,12,Udinese,25,21,7,4,10,25,28,-3
12,13,Chievo Vérone,25,21,7,4,10,21,30,-9
13,14,US Sassuolo Calcio,24,21,7,3,11,31,35,-4
14,15,Genoa CFC,24,21,6,6,9,24,29,-5
15,16,Sampdoria Gênes,24,21,6,6,9,22,27,-5
16,17,Empoli FC,21,21,5,6,10,12,26,-14
17,18,Crotone,10,21,2,4,15,16,38,-22
18,19,US Palerme,10,21,2,4,15,17,41,-24
19,20,Pescara Calcio,9,21,1,6,14,17,41,-24
