,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),69,28,22,3,3,61,23,+38
1,2,Tottenham Hotspur (ANG),59,28,17,8,3,54,20,+34
2,3,Manchester City (ANG),57,28,17,6,5,53,29,+24
3,4,FC Arsenal (ANG),56,28,17,5,6,58,31,+27
4,5,FC Liverpool (ANG),55,28,16,7,5,60,35,+25
5,6,Manchester United (ANG),51,28,13,12,3,39,22,+17
6,7,Everton (ANG),47,28,13,8,7,47,30,+17
7,8,West Bromwich Albion (ANG),40,28,11,7,10,36,37,-1
8,9,Stoke City (ANG),36,28,9,9,10,32,40,-8
9,10,Southampton (ANG),34,28,9,7,12,32,36,-4
10,11,West Ham United (ANG),33,28,9,6,13,38,49,-11
11,12,Burnley FC (ANG),31,28,9,4,15,31,42,-11
12,13,Watford (ANG),31,28,8,7,13,36,51,-15
13,14,Bournemouth (ANG),30,28,8,6,14,40,54,-14
14,15,Leicester City (ANG),27,28,7,6,15,30,46,-16
15,16,Swansea City (GAL),27,28,8,3,17,36,61,-25
16,17,Middlesbrough (ANG),25,28,5,10,13,20,30,-10
17,18,Crystal Palace (ANG),25,28,7,4,17,35,47,-12
18,19,Hull City (ANG),24,28,6,6,16,26,54,-28
19,20,Sunderland (ANG),19,28,5,4,19,24,51,-27
