,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,26,11,8,2,1,28,9,+19
1,2,Paris SG,23,10,7,2,1,25,8,+17
2,3,Olympique de Marseille,21,11,6,3,2,20,15,+5
3,4,AS Monaco,17,10,5,2,3,18,10,+8
4,5,Stade Rennais,15,11,4,3,4,16,16,0
5,6,FC Nantes Atlantique,15,11,4,3,4,10,14,-4
6,7,Montpellier Herault SC,14,10,3,5,2,8,6,+2
7,8,SCO Angers,12,11,2,6,3,12,13,-1
8,9,OGC Nice,12,10,3,3,4,9,15,-6
9,10,En Avant Guingamp,10,10,3,1,6,9,17,-8
10,11,SM Caen,10,10,3,1,6,6,14,-8
11,12,Lille OSC,10,11,3,1,7,8,19,-11
12,13,Girondins de Bordeaux,9,11,2,3,6,11,18,-7
13,14,RC Strasbourg Alsace,9,11,2,3,6,9,22,-13
14,15,FC Metz,8,10,2,2,6,7,14,-7
15,16,Amiens SC,8,11,2,2,7,5,13,-8
16,17,ESTAC Troyes,7,10,2,1,7,11,20,-9
17,18,AS Saint-Etienne,7,10,2,1,7,5,19,-14
18,19,Toulouse FC,5,11,1,2,8,9,22,-13
19,20,Dijon FCO,5,10,1,2,7,10,28,-18
