,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,18,6,6,0,0,24,3,+21
1,2,Borussia Dortmund,13,5,4,1,0,17,4,+13
2,3,VfL Wolfsbourg,13,5,4,1,0,12,4,+8
3,4,Hertha Berlin,10,4,3,1,0,8,2,+6
4,5,Bayer Leverkusen,10,5,3,1,1,8,6,+2
5,6,Schalke 04,10,5,3,1,1,7,6,+1
6,7,Borussia Mönchengladbach,9,5,3,0,2,10,8,+2
7,8,FC Cologne,8,5,2,2,1,5,4,+1
8,9,1. FSV Mayence 05,6,6,2,0,4,7,10,-3
9,10,Eintracht Francfort,5,4,1,2,1,9,9,0
10,11,Hambourg SV,5,4,1,2,1,3,3,0
11,12,Darmstadt 98,5,6,1,2,3,6,10,-4
12,13,FC Ingolstadt 04,4,5,1,1,3,2,6,-4
13,14,FC Augsburg,3,5,1,0,4,3,7,-4
14,15,Hanovre 96,3,5,1,0,4,5,10,-5
15,16,VfB Stuttgart,3,5,1,0,4,4,11,-7
16,17,Werder Brême,3,5,1,0,4,2,9,-7
17,18,TSG 1899 Hoffenheim,2,5,0,2,3,5,9,-4
