,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,58,25,17,7,1,58,16,+42
1,2,AS Monaco,53,25,15,8,2,41,17,+24
2,3,Lille OSC,45,25,13,6,6,28,16,+12
3,4,AS Saint-Etienne,42,25,12,6,7,34,23,+11
4,5,Olympique de Marseille,40,25,11,7,7,37,27,+10
5,6,Olympique Lyonnais,40,25,11,7,7,40,31,+9
6,7,Reims,39,25,10,9,6,30,29,+1
7,8,Girondins de Bordeaux,37,25,10,7,8,32,28,+4
8,9,Bastia SC,36,25,9,7,9,30,35,-5
9,10,Toulouse FC,33,25,8,9,8,27,32,-5
10,11,Lorient,32,25,9,5,11,34,36,-2
11,12,FC Nantes Atlantique  ,31,25,9,5,11,23,25,-2
12,13,OGC Nice,31,25,9,4,12,23,30,-7
13,14,Montpellier Herault SC,29,25,5,14,6,31,31,0
14,15,Stade Rennais,28,25,6,10,9,28,30,-2
15,16,En Avant Guingamp,26,25,6,8,11,23,28,-5
16,17,Evian Thonon Gaillard,24,25,5,9,11,24,41,-17
17,18,Valenciennes,21,25,5,6,14,24,40,-16
18,19,Sochaux-Montbélliard,18,25,4,6,15,18,46,-28
19,20,Ajaccio AC,14,25,2,8,15,20,44,-24
