,0,1,2,3,4,5,6,7,8,9
0,1,Inter Milan,6,3,2,0,1,4,3,+1
1,2,Juventus Turin,6,3,2,0,1,3,2,+1
2,3,SSC Naples,5,3,1,2,0,5,2,+3
3,4,US Palerme,5,3,1,2,0,3,2,+1
4,5,Pescara Calcio,4,3,1,1,1,4,4,0
5,6,Lazio Rome,4,3,1,1,1,5,6,-1
6,7,Milan AC,4,3,1,1,1,3,4,-1
7,8,Genoa CFC,3,2,1,0,1,3,3,0
8,9,Atalanta Bergame,3,3,1,0,2,4,6,-2
9,10,US Sassuolo Calcio,3,3,1,0,2,3,5,-2
10,11,Chievo Vérone,3,3,1,0,2,2,4,-2
11,12,Sampdoria Gênes,3,4,1,0,3,4,7,-3
12,13,Udinese,3,3,1,0,2,1,5,-4
13,14,Fiorentina,1,3,0,1,2,3,5,-2
14,-,Torino FC,1,3,0,1,2,3,5,-2
15,16,AS Rome,1,3,0,1,2,3,6,-3
16,17,Empoli FC,1,3,0,1,2,0,4,-4
17,18,Bologne FC,1,3,0,1,2,3,9,-6
18,19,Crotone,0,3,0,0,3,1,7,-6
19,20,Cagliari,0,3,0,0,3,2,9,-7
