,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,36,15,12,0,3,32,13,+19
1,2,AS Rome,32,15,10,2,3,35,16,+19
2,3,Milan AC,32,15,10,2,3,27,19,+8
3,4,SSC Naples,28,15,8,4,3,27,15,+12
4,5,Lazio Rome,28,15,8,4,3,27,16,+11
5,6,Atalanta Bergame,28,15,9,1,5,24,17,+7
6,7,Torino FC,25,15,7,4,4,31,19,+12
7,8,Fiorentina,23,15,6,5,4,22,17,+5
8,9,Genoa CFC,23,15,6,5,4,18,15,+3
9,10,Sampdoria Gênes,22,15,6,4,5,19,20,-1
10,11,Inter Milan,21,15,6,3,6,22,21,+1
11,12,Cagliari,20,15,6,2,7,23,32,-9
12,13,Chievo Vérone,19,15,5,4,6,14,16,-2
13,14,Udinese,18,15,5,3,7,19,23,-4
14,15,US Sassuolo Calcio,17,15,5,2,8,20,26,-6
15,16,Bologne FC,16,15,4,4,7,14,22,-8
16,17,Empoli FC,10,15,2,4,9,7,24,-17
17,18,Pescara Calcio,8,15,1,5,9,12,27,-15
18,19,Crotone,6,15,1,3,11,12,29,-17
19,20,US Palerme,6,15,1,3,11,11,29,-18
