,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,40,15,13,1,1,42,9,+33
1,2,Atlético Madrid,40,15,13,1,1,40,9,+31
2,3,Real Madrid,37,15,12,1,2,44,17,+27
3,4,Athletic Bilbao,29,15,9,2,4,23,19,+4
4,5,Villarreal CF,28,15,8,4,3,25,14,+11
5,6,Real Sociedad,23,15,6,5,4,25,21,+4
6,7,Getafe CF,23,15,7,2,6,18,21,-3
7,8,FC Séville,22,15,6,4,5,29,27,+2
8,9,Valence CF,20,15,6,2,7,21,23,-2
9,10,Espanyol Barcelone,18,15,5,3,7,18,21,-3
10,11,Elche CF,17,15,4,5,6,15,20,-5
11,12,Grenade CF,17,15,5,2,8,12,19,-7
12,13,Levante UD,17,15,4,5,6,13,21,-8
13,14,Celta Vigo,15,15,4,3,8,20,23,-3
14,15,Málaga CF,14,15,3,5,7,17,22,-5
15,16,Osasuna Pampelune,13,15,4,1,10,11,25,-14
16,17,Rayo Vallecano,13,15,4,1,10,15,36,-21
17,18,Real Valladolid,12,15,2,6,7,16,25,-9
18,19,UD Almería,12,15,3,3,9,16,32,-16
19,20,Betis Séville,10,15,2,4,9,14,30,-16
