,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),34,16,10,4,2,29,16,+13
1,2,Tottenham Hotspur (ANG),30,16,8,6,2,27,13,+14
2,3,FC Arsenal (ANG),28,16,8,4,4,29,20,+9
3,4,West Ham United (ANG),24,16,6,6,4,25,21,+4
4,5,FC Liverpool (ANG),24,16,7,3,6,26,23,+3
5,6,Manchester City (ANG),24,16,6,6,4,18,15,+3
6,7,Chelsea (ANG),23,16,6,5,5,21,18,+3
7,8,Stoke City (ANG),23,16,6,5,5,17,21,-4
8,9,Everton (ANG),22,16,5,7,4,22,21,+1
9,10,Manchester United (ANG),22,16,6,4,6,19,20,-1
10,11,Southampton (ANG),20,16,5,5,6,13,15,-2
11,12,Crystal Palace (ANG),20,16,5,5,6,18,22,-4
12,13,Bournemouth (ANG),19,16,5,4,7,18,27,-9
13,14,West Bromwich Albion (ANG),18,16,4,6,6,11,18,-7
14,15,Watford (ANG),18,16,5,3,8,17,25,-8
15,16,Swansea City (GAL),14,16,3,5,8,18,24,-6
16,17,Norwich City (ANG),11,16,3,2,11,13,32,-19
17,18,Sunderland (ANG),10,16,2,4,10,19,39,-20
18,19,Newcastle United (ANG),7,16,2,1,13,9,36,-27
19,20,Aston Villa (ANG),6,16,1,3,12,11,33,-22
