,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),3,1,1,0,0,4,1,+3
1,2,Manchester United (ANG),3,1,1,0,0,3,1,+2
2,3,Hull City (ANG),3,1,1,0,0,2,0,+2
3,4,Everton (ANG),3,1,1,0,0,2,1,+1
4,-,Middlesbrough (ANG),3,1,1,0,0,2,1,+1
5,-,Chelsea (ANG),3,1,1,0,0,2,1,+1
6,7,West Bromwich Albion (ANG),3,1,1,0,0,1,0,+1
7,-,Swansea City (GAL),3,1,1,0,0,1,0,+1
8,9,FC Liverpool (ANG),3,2,1,0,1,4,5,-1
9,10,Tottenham Hotspur (ANG),1,1,0,1,0,1,1,0
10,-,Stoke City (ANG),1,1,0,1,0,1,1,0
11,-,Watford (ANG),1,1,0,1,0,1,1,0
12,13,FC Arsenal (ANG),1,1,0,1,0,0,0,0
13,14,Burnley FC (ANG),0,0,0,0,0,0,0,0
14,15,Leicester City (ANG),0,1,0,0,1,1,2,-1
15,-,West Ham United (ANG),0,1,0,0,1,1,2,-1
16,-,Sunderland (ANG),0,1,0,0,1,1,2,-1
17,18,Crystal Palace (ANG),0,1,0,0,1,0,1,-1
18,-,Bournemouth (ANG),0,1,0,0,1,0,1,-1
19,20,Southampton (ANG),0,1,0,0,1,0,2,-2
