,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),90,37,29,3,5,80,32,+48
1,2,Tottenham Hotspur (ANG),83,37,25,8,4,79,25,+54
2,3,Manchester City (ANG),75,37,22,9,6,75,39,+36
3,4,FC Liverpool (ANG),73,37,21,10,6,75,42,+33
4,5,FC Arsenal (ANG),72,37,22,6,9,74,43,+31
5,6,Manchester United (ANG),66,37,17,15,5,52,29,+23
6,7,Everton (ANG),61,37,17,10,10,61,41,+20
7,8,Southampton (ANG),46,37,12,10,15,41,47,-6
8,9,West Bromwich Albion (ANG),45,37,12,9,16,42,49,-7
9,10,Bournemouth (ANG),45,37,12,9,16,54,66,-12
10,11,Leicester City (ANG),43,37,12,7,18,47,62,-15
11,12,West Ham United (ANG),42,37,11,9,17,45,63,-18
12,13,Crystal Palace (ANG),41,37,12,5,20,50,61,-11
13,14,Stoke City (ANG),41,37,10,11,16,40,56,-16
14,15,Burnley FC (ANG),40,37,11,7,19,38,53,-15
15,16,Watford (ANG),40,37,11,7,19,40,63,-23
16,17,Swansea City (GAL),38,37,11,5,21,43,69,-26
17,18,Hull City (ANG),34,37,9,7,21,36,73,-37
18,19,Middlesbrough (ANG),28,37,5,13,19,27,50,-23
19,20,Sunderland (ANG),24,37,6,6,25,28,64,-36
