,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),46,18,15,1,2,38,11,+27
1,2,FC Liverpool (ANG),40,18,12,4,2,45,21,+24
2,3,Manchester City (ANG),39,18,12,3,3,39,20,+19
3,4,FC Arsenal (ANG),37,18,11,4,3,39,19,+20
4,5,Tottenham Hotspur (ANG),36,18,10,6,2,33,13,+20
5,6,Manchester United (ANG),33,18,9,6,3,27,18,+9
6,7,Everton (ANG),26,18,7,5,6,23,21,+2
7,8,Southampton (ANG),24,18,6,6,6,18,20,-2
8,9,West Bromwich Albion (ANG),23,18,6,5,7,23,22,+1
9,10,Watford (ANG),22,18,6,4,8,22,30,-8
10,11,West Ham United (ANG),22,18,6,4,8,23,32,-9
11,12,Bournemouth (ANG),21,18,6,3,9,23,31,-8
12,13,Stoke City (ANG),21,18,5,6,7,20,28,-8
13,14,Burnley FC (ANG),20,18,6,2,10,17,28,-11
14,15,Middlesbrough (ANG),18,18,4,6,8,16,20,-4
15,16,Leicester City (ANG),17,18,4,5,9,23,31,-8
16,17,Crystal Palace (ANG),16,18,4,4,10,29,33,-4
17,18,Sunderland (ANG),14,18,4,2,12,16,31,-15
18,19,Swansea City (GAL),12,18,3,3,12,21,41,-20
19,20,Hull City (ANG),12,18,3,3,12,14,39,-25
