,0,1,2,3,4,5,6,7,8,9
0,1,FC Arsenal (ANG),43,21,13,4,4,37,21,+16
1,2,Leicester City (ANG),43,21,12,7,2,38,25,+13
2,3,Manchester City (ANG),40,21,12,4,5,39,21,+18
3,4,Tottenham Hotspur (ANG),36,21,9,9,3,34,17,+17
4,5,West Ham United (ANG),35,21,9,8,4,33,24,+9
5,6,Manchester United (ANG),34,21,9,7,5,27,20,+7
6,7,Stoke City (ANG),32,21,9,5,7,24,22,+2
7,8,Crystal Palace (ANG),31,21,9,4,8,23,20,+3
8,9,FC Liverpool (ANG),31,21,8,7,6,25,27,-2
9,10,Watford (ANG),29,21,8,5,8,25,24,+1
10,11,Everton (ANG),28,21,6,10,5,36,29,+7
11,12,Southampton (ANG),27,21,7,6,8,28,24,+4
12,13,West Bromwich Albion (ANG),27,21,7,6,8,22,27,-5
13,14,Chelsea (ANG),24,21,6,6,9,28,31,-3
14,15,Norwich City (ANG),23,21,6,5,10,24,35,-11
15,16,Bournemouth (ANG),21,21,5,6,10,23,37,-14
16,17,Swansea City (GAL),19,21,4,7,10,19,30,-11
17,18,Sunderland (ANG),18,21,5,3,13,26,41,-15
18,19,Newcastle United (ANG),18,21,4,6,11,22,38,-16
19,20,Aston Villa (ANG),11,21,2,5,14,17,37,-20
