,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,47,21,14,5,2,45,18,+27
1,2,Juventus Turin,45,21,14,3,4,38,15,+23
2,3,Fiorentina,41,21,13,2,6,39,21,+18
3,4,Inter Milan,41,21,12,5,4,26,14,+12
4,5,AS Rome,35,21,9,8,4,37,24,+13
5,6,Milan AC,33,21,9,6,6,29,25,+4
6,7,US Sassuolo Calcio,32,21,8,8,5,25,23,+2
7,8,Empoli FC,32,21,9,5,7,27,26,+1
8,9,Lazio Rome,31,21,9,4,8,29,30,-1
9,10,Chievo Vérone,27,21,7,6,8,27,26,+1
10,11,Torino FC,26,21,7,5,9,27,28,-1
11,12,Bologne FC,26,21,8,2,11,24,27,-3
12,13,Atalanta Bergame,26,21,7,5,9,21,24,-3
13,14,US Palerme,24,21,7,3,11,23,34,-11
14,15,Udinese,24,21,7,3,11,19,35,-16
15,16,Genoa CFC,23,21,6,5,10,24,27,-3
16,17,Sampdoria Gênes,23,21,6,5,10,31,36,-5
17,18,Carpi FC 1909,18,21,4,6,11,20,36,-16
18,19,Frosinone Calcio,16,21,4,4,13,22,45,-23
19,20,Hellas Vérone,10,21,0,10,11,14,33,-19
