,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,46,20,14,4,2,52,19,+33
1,2,FC Barcelone,42,20,12,6,2,52,18,+34
2,3,FC Séville,42,20,13,3,4,43,28,+15
3,4,Atlético Madrid,36,20,10,6,4,34,16,+18
4,5,Real Sociedad,35,20,11,2,7,31,28,+3
5,6,Villarreal CF,34,20,9,7,4,28,14,+14
6,7,Athletic Bilbao,32,20,9,5,6,26,22,+4
7,8,Celta Vigo,30,20,9,3,8,31,33,-2
8,9,Espanyol Barcelone,29,20,7,8,5,28,27,+1
9,10,Eibar SD,29,20,8,5,7,28,29,-1
10,11,Las Palmas UD,28,20,7,7,6,31,31,0
11,12,Deportivo Alavés,24,20,5,9,6,17,20,-3
12,13,Betis Séville,23,20,6,5,9,21,31,-10
13,14,Valence CF,22,20,6,4,10,31,37,-6
14,15,Málaga CF,22,20,5,7,8,28,34,-6
15,16,Deportivo La Corogne,19,20,4,7,9,25,32,-7
16,17,CD Leganés,18,20,4,6,10,15,33,-18
17,18,Sporting Gijon,13,20,3,4,13,20,39,-19
18,19,Osasuna Pampelune,10,20,1,7,12,21,43,-22
19,20,Grenade CF,10,20,1,7,12,16,44,-28
