,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,34,12,11,1,0,34,7,+27
1,2,Atlético Madrid,33,12,11,0,1,30,8,+22
2,3,Real Madrid,28,12,9,1,2,30,16,+14
3,4,Villarreal CF,23,12,7,2,3,20,12,+8
4,5,Athletic Bilbao,20,12,6,2,4,18,17,+1
5,6,Getafe CF,19,12,6,1,5,16,13,+3
6,7,Real Sociedad,17,12,4,5,3,18,12,+6
7,8,Levante UD,17,12,4,5,3,12,15,-3
8,9,Valence CF,16,12,5,1,6,15,19,-4
9,10,Espanyol Barcelone,15,12,4,3,5,12,15,-3
10,11,Grenade CF,14,12,4,2,6,8,12,-4
11,12,Málaga CF,13,12,3,4,5,14,16,-2
12,13,Elche CF,13,12,3,4,5,12,16,-4
13,14,FC Séville,13,12,3,4,5,20,25,-5
14,15,Celta Vigo,12,12,3,3,6,14,16,-2
15,16,Real Valladolid,11,12,2,5,5,14,18,-4
16,17,Osasuna Pampelune,10,12,3,1,8,10,21,-11
17,18,Betis Séville,9,12,2,3,7,11,20,-9
18,19,UD Almería,9,12,2,3,7,14,24,-10
19,20,Rayo Vallecano,9,12,3,0,9,10,30,-20
