,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),40,16,13,1,2,34,11,+23
1,2,FC Liverpool (ANG),34,16,10,4,2,40,20,+20
2,3,FC Arsenal (ANG),34,16,10,4,2,37,17,+20
3,4,Manchester City (ANG),33,16,10,3,3,34,19,+15
4,5,Tottenham Hotspur (ANG),30,16,8,6,2,27,11,+16
5,6,Manchester United (ANG),27,16,7,6,3,22,17,+5
6,7,West Bromwich Albion (ANG),23,16,6,5,5,23,19,+4
7,8,Everton (ANG),23,16,6,5,5,21,20,+1
8,9,Southampton (ANG),21,16,5,6,5,14,15,-1
9,10,Bournemouth (ANG),21,16,6,3,7,22,25,-3
10,11,Watford (ANG),21,16,6,3,7,21,28,-7
11,12,Stoke City (ANG),20,16,5,5,6,17,22,-5
12,13,Burnley FC (ANG),17,16,5,2,9,15,26,-11
13,14,Leicester City (ANG),16,16,4,4,8,21,27,-6
14,15,West Ham United (ANG),16,16,4,4,8,18,31,-13
15,16,Crystal Palace (ANG),15,16,4,3,9,28,31,-3
16,17,Middlesbrough (ANG),15,16,3,6,7,13,19,-6
17,18,Swansea City (GAL),12,16,3,3,10,20,34,-14
18,19,Hull City (ANG),12,16,3,3,10,14,35,-21
19,20,Sunderland (ANG),11,16,3,2,11,14,28,-14
