,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,49,17,16,1,0,57,13,+44
1,2,Real Madrid,47,17,15,2,0,57,17,+40
2,3,Atlético Madrid,43,18,14,1,3,42,12,+30
3,4,Valence CF,39,18,12,3,3,41,25,+16
4,5,FC Séville,37,17,12,1,4,36,16,+20
5,6,Real Sociedad,36,18,10,6,2,38,19,+19
6,7,Málaga CF,32,18,9,5,4,30,17,+13
7,8,Getafe CF,31,17,9,4,4,24,20,+4
8,9,Betis Séville,29,18,8,5,5,24,18,+6
9,10,Rayo Vallecano,29,18,9,2,7,25,27,-2
10,11,Real Valladolid,27,18,7,6,5,29,24,+5
11,12,Levante UD,27,17,8,3,6,22,22,0
12,13,Athletic Bilbao,27,18,8,3,7,22,26,-4
13,14,Espanyol Barcelone,25,18,6,7,5,25,26,-1
14,15,Celta Vigo,24,17,6,6,5,21,18,+3
15,16,Osasuna Pampelune,23,18,6,5,7,13,13,0
16,17,Deportivo La Corogne,20,17,5,5,7,21,25,-4
17,18,Real Majorque,20,17,5,5,7,21,28,-7
18,19,Real Saragosse,19,17,5,4,8,21,22,-1
19,20,Grenade CF,18,17,4,6,7,16,21,-5
