,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,39,13,13,0,0,39,7,+32
1,2,Borussia Mönchengladbach,26,13,8,2,3,28,14,+14
2,3,Schalke 04,26,12,8,2,2,26,13,+13
3,4,Borussia Dortmund,25,13,8,1,4,32,14,+18
4,5,Bayer Leverkusen,25,12,8,1,3,26,14,+12
5,6,VfL Wolfsbourg,25,12,8,1,3,25,16,+9
6,7,Hanovre 96,22,12,6,4,2,21,17,+4
7,8,1. FSV Mayence 05,21,12,6,3,3,17,13,+4
8,9,FC Augsburg,20,12,6,2,4,20,17,+3
9,10,TSG 1899 Hoffenheim,17,13,4,5,4,35,29,+6
10,11,Hertha Berlin,17,13,5,2,6,16,16,0
11,12,Werder Brême,17,13,4,5,4,14,25,-11
12,13,Eintracht Francfort,14,13,3,5,5,17,19,-2
13,14,Hambourg SV,14,13,4,2,7,19,25,-6
14,15,Eintracht Braunschweig,12,13,3,3,7,12,20,-8
15,16,FC Nuremberg,11,12,2,5,5,11,19,-8
16,17,VfB Stuttgart,10,12,2,4,6,19,22,-3
17,18,SC Fribourg,10,12,2,4,6,13,23,-10
