,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,29,11,9,2,0,29,10,+19
1,2,Athletic Bilbao,27,12,8,3,1,21,12,+9
2,3,Atlético Madrid,26,11,8,2,1,25,9,+16
3,4,FC Séville,25,10,8,1,1,21,11,+10
4,5,Villarreal CF,24,12,7,3,2,21,9,+12
5,6,Las Palmas UD,23,12,6,5,1,21,11,+10
6,7,Eibar SD,23,12,7,2,3,19,13,+6
7,8,Real Sociedad,23,11,7,2,2,19,14,+5
8,9,FC Barcelone,21,10,6,3,1,26,7,+19
9,10,Celta Vigo,21,11,7,0,4,20,20,0
10,11,Betis Séville,18,12,4,6,2,13,13,0
11,12,Espanyol Barcelone,17,12,4,5,3,18,15,+3
12,13,Málaga CF,17,10,5,2,3,17,14,+3
13,14,Deportivo La Corogne,15,10,4,3,3,16,11,+5
14,15,Deportivo Alavés,12,11,2,6,3,9,16,-7
15,16,Valence CF,11,10,3,2,5,15,22,-7
16,17,Grenade CF,10,10,2,4,4,8,11,-3
17,18,Sporting Gijon,10,10,3,1,6,15,24,-9
18,19,CD Leganés,7,11,1,4,6,7,17,-10
19,20,Osasuna Pampelune,4,12,0,4,8,12,26,-14
