,0,1,2,3,4,5,6,7,8,9
0,1,SC Paderborn 07,3,1,1,0,0,3,0,+3
1,2,FC Cologne,3,1,1,0,0,2,0,+2
2,-,Bayer Leverkusen,3,1,1,0,0,2,0,+2
3,4,Borussia Dortmund,3,1,1,0,0,3,2,+1
4,5,Werder Brême,1,1,0,1,0,2,2,0
5,-,Eintracht Francfort,1,1,0,1,0,2,2,0
6,-,1. FSV Mayence 05,1,1,0,1,0,2,2,0
7,8,VfB Stuttgart,1,1,0,1,0,1,1,0
8,-,Bayern Munich,1,1,0,1,0,1,1,0
9,-,TSG 1899 Hoffenheim,1,1,0,1,0,1,1,0
10,11,Hambourg SV,1,1,0,1,0,0,0,0
11,-,Borussia Mönchengladbach,1,1,0,1,0,0,0,0
12,-,Hanovre 96,1,1,0,1,0,0,0,0
13,14,VfL Wolfsbourg,0,1,0,0,1,1,2,-1
14,-,Schalke 04,0,1,0,0,1,1,2,-1
15,16,SC Fribourg,0,1,0,0,1,0,1,-1
16,17,Hertha Berlin,0,1,0,0,1,2,4,-2
17,18,FC Augsburg,0,1,0,0,1,0,2,-2
