,0,1,2,3,4,5,6,7,8,9
0,1,West Ham United (ANG),13,5,4,1,0,12,4,+8
1,2,FC Arsenal (ANG),12,5,4,0,1,11,5,+6
2,3,Manchester City (ANG),9,4,3,0,1,7,4,+3
3,4,Crystal Palace (ANG),9,4,3,0,1,6,3,+3
4,5,Leicester City (ANG),9,5,2,3,0,9,7,+2
5,6,Manchester United (ANG),9,5,3,0,2,8,7,+1
6,7,Everton (ANG),8,4,2,2,0,6,2,+4
7,8,Stoke City (ANG),8,5,2,2,1,5,5,0
8,9,West Bromwich Albion (ANG),7,4,2,1,1,2,2,0
9,10,Southampton (ANG),6,4,1,3,0,5,3,+2
10,11,FC Liverpool (ANG),6,5,1,3,1,3,4,-1
11,12,Tottenham Hotspur (ANG),5,4,1,2,1,4,4,0
12,13,Watford (ANG),5,4,1,2,1,5,6,-1
13,14,Norwich City (ANG),5,5,1,2,2,8,13,-5
14,15,Chelsea (ANG),4,4,1,1,2,6,10,-4
15,16,Aston Villa (ANG),3,5,1,0,4,6,10,-4
16,17,Bournemouth (ANG),3,5,1,0,4,7,14,-7
17,18,Swansea City (GAL),2,4,0,2,2,4,7,-3
18,19,Sunderland (ANG),1,5,0,1,4,4,12,-8
19,20,Newcastle United (ANG),1,4,0,1,3,1,10,-9
