,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,42,18,13,3,2,33,11,+22
1,2,SSC Naples,32,18,9,5,4,28,16,+12
2,3,Milan AC,28,18,7,7,4,32,23,+9
3,4,AS Rome,26,18,8,2,8,31,32,-1
4,5,Inter Milan,25,18,8,1,9,25,26,-1
5,6,Fiorentina,24,18,7,3,8,27,24,+3
6,7,Udinese,23,18,6,5,7,23,27,-4
7,8,Lazio Rome,20,18,5,5,8,16,25,-9
8,9,Atalanta Bergame  ,18,18,5,3,10,19,30,-11
9,10,Cagliari,18,18,4,6,8,18,30,-12
10,11,Chievo Vérone,18,18,6,0,12,17,34,-17
11,12,Sampdoria Gênes  ,16,18,3,7,8,18,27,-9
12,13,Torino FC  ,15,18,2,9,7,22,28,-6
13,14,Genoa CFC,15,18,3,6,9,12,22,-10
14,15,Calcio Catane,15,18,3,6,9,17,29,-12
15,16,Bologne FC,15,18,4,3,11,14,28,-14
16,17,Parme FC,13,18,3,4,11,14,27,-13
17,18,Sienne  ,13,18,3,4,11,19,36,-17
18,19,US Palerme,10,18,1,7,10,10,27,-17
19,20,Pescara Calcio,9,18,2,3,13,12,41,-29
