,0,1,2,3,4,5,6,7,8,9
0,1,Toulouse FC,10,5,3,1,1,8,3,+5
1,2,Girondins de Bordeaux,9,5,2,3,0,6,3,+3
2,3,Olympique de Marseille,9,5,3,0,2,4,5,-1
3,4,Paris SG,8,4,2,2,0,8,3,+5
4,5,Olympique Lyonnais,6,4,1,3,0,4,3,+1
5,6,Montpellier Herault SC,6,5,2,0,3,8,8,0
6,7,Lille OSC,6,5,1,3,1,6,7,-1
7,8,Lorient,6,5,1,3,1,8,12,-4
8,9,AS Saint-Etienne,5,4,1,2,1,6,4,+2
9,10,Bastia SC,5,5,1,2,2,7,10,-3
10,11,Valenciennes,4,4,1,1,2,6,7,-1
11,12,Stade Rennais,4,4,1,1,2,4,6,-2
12,13,Sochaux-Montbélliard,4,5,1,1,3,2,6,-4
13,14,Ajaccio AC  ,4,5,1,1,3,3,9,-6
14,15,OGC Nice,3,4,0,3,1,3,5,-2
15,16,Evian Thonon Gaillard,3,4,1,0,3,3,6,-3
16,17,Reims,2,4,0,2,2,2,4,-2
17,18,Nancy,1,4,0,1,3,1,10,-9
18,19,ESTAC Troyes,0,4,0,0,4,5,12,-7
19,20,Brest,0,5,0,0,5,2,11,-9
