,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,19,7,6,1,0,18,1,+17
1,2,Bayer Leverkusen,13,8,4,1,3,15,14,+1
2,3,Borussia Dortmund,12,7,3,3,1,14,10,+4
3,4,VfB Stuttgart,11,7,3,2,2,8,12,-4
4,5,VfL Wolfsbourg,10,8,3,1,4,8,11,-3
5,6,Borussia Mönchengladbach,9,7,2,3,2,9,15,-6
6,7,Fortuna Düsseldorf,8,7,2,2,3,8,7,+1
7,8,SC Fribourg,8,6,2,2,2,6,6,0
8,9,Schalke 04,8,7,2,2,3,11,13,-2
9,10,Hambourg SV,8,7,2,2,3,7,9,-2
10,11,1. FSV Mayence 05,8,8,2,2,4,10,13,-3
11,12,Eintracht Francfort,7,6,2,1,3,8,8,0
12,13,FC Nuremberg,7,7,2,1,4,6,12,-6
13,14,Hanovre 96,6,6,2,0,4,10,14,-4
14,15,SpVgg Greuther Fürth,6,7,1,3,3,7,12,-5
15,16,Werder Brême,5,7,1,2,4,9,13,-4
16,17,TSG 1899 Hoffenheim,4,7,1,1,5,10,17,-7
17,18,FC Augsburg,2,7,0,2,5,4,13,-9
