,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,73,30,22,7,1,70,18,+52
1,2,AS Monaco,63,30,18,9,3,50,25,+25
2,3,Lille OSC,54,30,15,9,6,34,19,+15
3,4,AS Saint-Etienne,51,30,15,6,9,41,27,+14
4,5,Olympique Lyonnais,48,30,13,9,8,45,35,+10
5,6,Olympique de Marseille,44,30,12,8,10,39,32,+7
6,7,Reims,43,30,11,10,9,38,39,-1
7,8,Toulouse FC,43,30,11,10,9,38,41,-3
8,9,Girondins de Bordeaux,42,30,11,9,10,37,35,+2
9,10,Bastia SC,40,30,10,8,12,33,43,-10
10,11,OGC Nice,38,30,11,5,14,27,34,-7
11,12,Lorient,36,30,10,6,14,36,41,-5
12,13,FC Nantes Atlantique  ,36,30,10,7,13,27,33,-6
13,14,En Avant Guingamp,35,30,9,8,13,28,31,-3
14,15,Montpellier Herault SC,34,30,6,16,8,35,36,-1
15,16,Stade Rennais,34,30,8,10,12,35,37,-2
16,17,Evian Thonon Gaillard,31,30,7,10,13,29,45,-16
17,18,Valenciennes,28,30,7,7,16,32,49,-17
18,19,Sochaux-Montbélliard,25,30,6,7,17,26,53,-27
19,20,Ajaccio AC,18,30,3,9,18,28,55,-27
