,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,87,38,26,9,3,72,24,+48
1,2,AS Rome,70,38,19,13,6,54,31,+23
2,3,Lazio Rome,69,38,21,6,11,71,38,+33
3,4,Fiorentina,64,38,18,10,10,61,46,+15
4,5,SSC Naples,63,38,18,9,11,70,54,+16
5,6,Genoa CFC,59,38,16,11,11,62,47,+15
6,7,Sampdoria Gênes,56,38,13,17,8,48,42,+6
7,8,Inter Milan,55,38,14,13,11,59,48,+11
8,9,Torino FC,54,38,14,12,12,48,45,+3
9,10,Milan AC,52,38,13,13,12,56,50,+6
10,11,US Palerme,49,38,12,13,13,53,55,-2
11,12,US Sassuolo Calcio,49,38,12,13,13,49,57,-8
12,13,Hellas Vérone,46,38,11,13,14,49,65,-16
13,14,Chievo Vérone,43,38,10,13,15,28,41,-13
14,15,Empoli FC,42,38,8,18,12,46,52,-6
15,16,Udinese,41,38,10,11,17,43,56,-13
16,17,Atalanta Bergame,37,38,7,16,15,38,57,-19
17,18,Cagliari,34,38,8,10,20,48,68,-20
18,19,AC Cesena,24,38,4,12,22,36,73,-37
19,20,Parme FC  ,19,38,6,8,24,33,75,-42
