,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,30,13,9,3,1,30,7,+23
1,2,Bayer Leverkusen,21,13,6,3,4,18,14,+4
2,3,VfL Wolfsbourg,19,13,5,4,4,27,21,+6
3,4,Borussia Mönchengladbach,17,13,4,5,4,13,10,+3
4,5,FC Cologne,17,13,5,2,6,16,20,-4
5,6,Borussia Dortmund,15,14,4,3,7,18,21,-3
6,7,VfB Stuttgart,14,13,3,5,5,18,23,-5
7,8,Werder Brême,13,13,3,4,6,18,32,-14
8,9,Hertha Berlin,12,13,3,3,7,17,24,-7
9,10,1. FSV Mayence 05,12,13,2,6,5,15,22,-7
10,11,FC Augsburg,12,13,4,0,9,8,16,-8
11,12,Schalke 04,11,12,3,2,7,15,19,-4
12,13,TSG 1899 Hoffenheim,11,13,2,5,6,13,20,-7
13,14,Hanovre 96,10,13,2,4,7,13,22,-9
14,15,SC Fribourg,10,13,2,4,7,11,20,-9
15,16,Eintracht Francfort,10,13,2,4,7,20,30,-10
16,17,SC Paderborn 07,10,13,2,4,7,8,27,-19
17,18,Hambourg SV,9,13,2,3,8,6,24,-18
