,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,69,26,22,3,1,60,15,+45
1,2,Juventus Turin,65,25,21,2,2,62,15,+47
2,3,Lazio Rome,52,26,16,4,6,64,33,+31
3,4,Inter Milan,51,26,14,9,3,42,21,+21
4,5,AS Rome,50,26,15,5,6,40,21,+19
5,6,Sampdoria Gênes,44,26,13,5,8,46,34,+12
6,7,Milan AC,44,26,13,5,8,37,30,+7
7,8,Atalanta Bergame,38,25,10,8,7,37,29,+8
8,9,Torino FC,36,26,8,12,6,36,32,+4
9,10,Fiorentina,35,26,9,8,9,35,32,+3
10,11,Udinese,33,26,10,3,13,37,38,-1
11,12,Bologne FC,33,26,10,3,13,33,38,-5
12,13,Genoa CFC,30,26,8,6,12,21,27,-6
13,14,Cagliari,25,26,7,4,15,23,41,-18
14,15,Chievo Vérone,25,26,6,7,13,23,43,-20
15,16,US Sassuolo Calcio,23,26,6,5,15,15,46,-31
16,17,Crotone,21,26,5,6,15,23,47,-24
17,18,SPAL Ferrara,20,26,4,8,14,26,49,-23
18,19,Hellas Vérone,19,26,5,4,17,24,51,-27
19,20,Benevento Calcio,10,26,3,1,22,18,60,-42
