,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,44,16,14,2,0,38,4,+34
1,2,Borussia Dortmund,33,17,9,6,2,41,23,+18
2,3,VfL Wolfsbourg,25,16,7,4,5,24,20,+4
3,4,VfB Stuttgart,24,17,7,3,7,17,27,-10
4,5,Bayer Leverkusen,23,16,6,5,5,28,24,+4
5,6,SC Fribourg,23,17,6,5,6,20,22,-2
6,7,Hambourg SV,22,17,6,4,7,24,35,-11
7,8,Eintracht Francfort,20,17,5,5,7,17,23,-6
8,9,Schalke 04,19,16,5,4,7,21,27,-6
9,10,Borussia Mönchengladbach,18,17,4,6,7,18,29,-11
10,11,SpVgg Greuther Fürth,17,16,4,5,7,15,21,-6
11,12,FC Nuremberg,17,17,4,5,8,15,28,-13
12,13,1. FSV Mayence 05,15,16,3,6,7,18,23,-5
13,14,Werder Brême,14,16,3,5,8,25,33,-8
14,15,Hanovre 96,13,17,4,1,12,26,39,-13
15,16,FC Augsburg,13,17,3,4,10,14,29,-15
16,17,Fortuna Düsseldorf,9,16,2,3,11,15,26,-11
17,18,TSG 1899 Hoffenheim,9,16,2,3,11,19,36,-17
