,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,25,9,8,1,0,28,7,+21
1,2,Real Madrid,22,9,7,1,1,29,9,+20
2,3,Villarreal CF,22,9,7,1,1,15,7,+8
3,4,FC Séville,21,9,7,0,2,19,10,+9
4,5,Atlético Madrid,19,8,6,1,1,11,5,+6
5,6,Athletic Bilbao,16,8,5,1,2,14,6,+8
6,7,Getafe CF,15,9,4,3,2,13,6,+7
7,8,Eibar SD,15,9,4,3,2,11,8,+3
8,9,Valence CF,14,8,3,5,0,12,5,+7
9,10,Las Palmas UD,14,9,4,2,3,9,6,+3
10,11,Celta Vigo,14,9,4,2,3,15,14,+1
11,12,Espanyol Barcelone,14,8,4,2,2,8,10,-2
12,13,Deportivo La Corogne,13,8,3,4,1,13,7,+6
13,14,Málaga CF,12,8,3,3,2,8,5,+3
14,15,Rayo Vallecano,10,9,3,1,5,9,14,-5
15,16,Real Sociedad,8,8,2,2,4,8,11,-3
16,17,Sporting Gijon,8,8,2,2,4,9,13,-4
17,18,Betis Séville,6,8,1,3,4,6,11,-5
18,19,Levante UD,6,9,1,3,5,7,14,-7
19,20,Grenade CF,5,8,1,2,5,6,15,-9
