,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,38,15,12,2,1,27,6,+21
1,2,Stade Rennais,24,15,6,6,3,22,18,+4
2,3,AS Monaco,24,14,6,6,2,20,18,+2
3,4,Olympique de Marseille,23,14,6,5,3,16,12,+4
4,5,SM Caen,20,14,6,2,6,17,18,-1
5,6,OGC Nice,18,14,4,6,4,19,17,+2
6,7,FC Nantes Atlantique,18,14,4,6,4,10,11,-1
7,8,SCO Angers,17,14,5,2,7,16,19,-3
8,9,AS Saint-Etienne,17,14,5,2,7,14,18,-4
9,10,Olympique Lyonnais,15,14,4,3,7,14,18,-4
10,11,Montpellier Herault SC,14,13,3,5,5,16,15,+1
11,12,Lorient,14,14,3,5,6,18,26,-8
12,13,Ajaccio Gazélec,13,14,3,4,7,12,19,-7
13,14,Lille OSC,12,14,1,9,4,7,13,-6
14,15,Reims,12,13,3,3,7,12,22,-10
15,16,En Avant Guingamp,12,14,3,3,8,9,20,-11
16,17,Girondins de Bordeaux,12,14,2,6,6,17,29,-12
17,18,Bastia SC,10,14,2,4,8,8,19,-11
18,19,Toulouse FC,9,14,2,3,9,11,29,-18
19,20,ESTAC Troyes,8,14,2,2,10,12,37,-25
