,0,1,2,3,4,5,6,7,8,9
0,1,FC Ingolstadt 04,10,4,3,1,0,4,1,+3
1,2,Bayern Munich,9,3,3,0,0,8,1,+7
2,3,Schalke 04,9,4,3,0,1,5,3,+2
3,4,Borussia Dortmund,7,3,2,1,0,9,3,+6
4,5,Hambourg SV,6,4,2,0,2,5,7,-2
5,6,Bayer Leverkusen,6,4,2,0,2,4,6,-2
6,7,Darmstadt 98,5,3,1,2,0,4,3,+1
7,8,Werder Brême,4,3,1,1,1,5,4,+1
8,9,Eintracht Francfort,4,4,1,1,2,5,5,0
9,10,TSG 1899 Hoffenheim,4,4,1,1,2,5,6,-1
10,11,Hertha Berlin,4,4,1,1,2,3,6,-3
11,12,VfB Stuttgart,3,3,1,0,2,6,6,0
12,13,1. FSV Mayence 05,3,3,1,0,2,3,4,-1
13,14,FC Cologne,3,3,1,0,2,5,9,-4
14,15,Borussia Mönchengladbach,3,4,1,0,3,4,8,-4
15,16,VfL Wolfsbourg,2,3,0,2,1,2,6,-4
16,17,Hanovre 96,2,4,0,2,2,3,8,-5
17,18,FC Augsburg,1,3,0,1,2,4,7,-3
