,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,21,8,7,0,1,19,7,+12
1,2,Valenciennes,18,8,5,3,0,18,4,+14
2,3,Paris SG,17,9,5,2,2,17,6,+11
3,4,AS Saint-Etienne,16,9,5,1,3,14,4,+10
4,5,Brest,16,7,5,1,1,12,5,+7
5,6,Reims,15,9,4,3,2,11,6,+5
6,7,OGC Nice,15,8,4,3,1,14,10,+4
7,8,Lorient,15,8,4,3,1,14,11,+3
8,9,Olympique de Marseille,14,8,4,2,2,12,12,0
9,10,Toulouse FC,13,8,3,4,1,15,11,+4
10,11,Girondins de Bordeaux,13,7,3,4,0,9,6,+3
11,12,Stade Rennais,13,8,4,1,3,11,9,+2
12,13,Montpellier Herault SC,12,8,3,3,2,12,8,+4
13,14,Lille OSC,12,7,3,3,1,8,5,+3
14,15,Bastia SC,12,7,4,0,3,12,15,-3
15,16,Ajaccio AC  ,9,7,2,3,2,3,3,0
16,17,Sochaux-Montbélliard,8,8,2,2,4,10,12,-2
17,18,ESTAC Troyes,8,9,1,5,3,11,14,-3
18,19,Evian Thonon Gaillard,7,8,1,4,3,10,14,-4
19,20,Nancy,6,9,1,3,5,5,11,-6
