,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,30,17,8,6,3,20,14,+6
1,2,Juventus Turin,29,16,8,5,3,22,10,+12
2,3,Lazio Rome,25,16,7,4,5,25,17,+8
3,4,Fiorentina,25,17,7,4,6,25,25,0
4,5,Inter Milan,24,17,6,6,5,22,21,+1
5,6,SSC Naples,24,17,7,3,7,21,21,0
6,7,Genoa CFC,23,16,6,5,5,24,20,+4
7,8,Torino FC,23,17,6,5,6,22,23,-1
8,9,Sampdoria Gênes,21,17,5,6,6,20,25,-5
9,10,Chievo Vérone,21,16,6,3,7,12,17,-5
10,11,Hellas Vérone,18,17,4,6,7,18,31,-13
11,12,Milan AC,17,16,3,8,5,21,24,-3
12,13,Udinese,15,16,3,6,7,12,21,-9
13,14,Cagliari,14,17,3,5,9,22,31,-9
14,15,Atalanta Bergame,14,17,2,8,7,12,21,-9
15,16,US Sassuolo Calcio,14,17,3,5,9,20,33,-13
16,17,Empoli FC,13,16,1,10,5,15,24,-9
17,18,US Palerme,12,16,2,6,8,20,29,-9
18,19,AC Cesena,8,16,1,5,10,14,31,-17
19,20,Parme FC  ,6,16,1,3,12,12,39,-27
