,0,1,2,3,4,5,6,7,8,9
0,1,FC Liverpool (ANG),77,34,24,5,5,93,42,+51
1,2,Chelsea (ANG),75,34,23,6,5,66,24,+42
2,3,Manchester City (ANG),74,34,23,5,6,92,34,+58
3,4,FC Arsenal (ANG),67,34,20,7,7,59,41,+18
4,5,Everton (ANG),66,34,19,9,6,55,34,+21
5,6,Manchester United (ANG),60,34,18,6,10,59,39,+20
6,7,Tottenham Hotspur (ANG),60,34,18,6,10,48,48,0
7,8,Southampton (ANG),48,34,13,9,12,50,45,+5
8,9,Newcastle United (ANG),46,34,14,4,16,38,52,-14
9,10,Stoke City (ANG),43,34,11,10,13,38,48,-10
10,11,Crystal Palace (ANG),40,34,12,4,18,27,41,-14
11,12,West Ham United (ANG),37,34,10,7,17,38,47,-9
12,13,Hull City (ANG),36,34,10,6,18,35,43,-8
13,14,Aston Villa (ANG),34,34,9,7,18,35,53,-18
14,15,Swansea City (GAL),33,34,8,9,17,45,50,-5
15,16,West Bromwich Albion (ANG),33,34,6,15,13,40,53,-13
16,17,Norwich City (ANG),32,34,8,8,18,26,53,-27
17,18,Fulham (ANG),30,34,9,3,22,34,74,-40
18,19,Sunderland (ANG),29,34,7,8,19,33,56,-23
19,20,Cardiff City FC (GAL),29,34,7,8,19,30,64,-34
