,0,1,2,3,4,5,6,7,8,9
0,1,FC Arsenal (ANG),15,7,5,0,2,15,7,+8
1,2,Leicester City (ANG),15,7,4,3,0,15,9,+6
2,3,West Ham United (ANG),13,7,4,1,2,13,10,+3
3,4,Manchester United (ANG),13,7,4,1,2,10,8,+2
4,5,FC Liverpool (ANG),12,7,3,3,1,10,6,+4
5,6,Crystal Palace (ANG),12,6,4,0,2,8,5,+3
6,7,Stoke City (ANG),12,7,3,3,1,6,5,+1
7,8,Manchester City (ANG),11,6,3,2,1,7,4,+3
8,9,Southampton (ANG),10,6,2,4,0,7,4,+3
9,10,West Bromwich Albion (ANG),10,6,3,1,2,3,4,-1
10,11,Tottenham Hotspur (ANG),9,6,2,3,1,10,6,+4
11,12,Everton (ANG),9,6,2,3,1,8,5,+3
12,13,Watford (ANG),8,6,2,2,2,8,8,0
13,14,Swansea City (GAL),5,6,1,2,3,6,9,-3
14,15,Norwich City (ANG),5,7,1,2,4,9,16,-7
15,16,Chelsea (ANG),4,6,1,1,4,7,13,-6
16,17,Bournemouth (ANG),4,7,1,1,5,9,18,-9
17,18,Sunderland (ANG),4,7,1,1,5,7,18,-11
18,19,Newcastle United (ANG),4,6,1,1,4,2,13,-11
19,20,Aston Villa (ANG),3,7,1,0,6,7,17,-10
