,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,9,3,3,0,0,4,1,+3
1,2,Real Madrid,7,3,2,1,0,11,0,+11
2,3,Celta Vigo,7,3,2,1,0,8,4,+4
3,4,Villarreal CF,7,3,2,1,0,7,3,+4
4,5,Eibar SD,7,3,2,1,0,5,1,+4
5,6,Atlético Madrid,6,3,2,0,1,5,2,+3
6,7,Deportivo La Corogne,5,3,1,2,0,4,2,+2
7,8,Valence CF,5,3,1,2,0,2,1,+1
8,9,Betis Séville,4,3,1,1,1,2,6,-4
9,10,Athletic Bilbao,3,3,1,0,2,3,4,-1
10,11,Grenade CF,3,3,1,0,2,4,7,-3
11,12,Espanyol Barcelone,3,3,1,0,2,2,9,-7
12,13,Las Palmas UD,2,3,0,2,1,3,4,-1
13,14,Levante UD,2,3,0,2,1,2,3,-1
14,15,Málaga CF,2,3,0,2,1,0,1,-1
15,-,Real Sociedad,2,3,0,2,1,0,1,-1
16,-,Sporting Gijon,2,3,0,2,1,0,1,-1
17,18,FC Séville,2,3,0,2,1,1,4,-3
18,19,Rayo Vallecano,1,3,0,1,2,1,6,-5
19,20,Getafe CF,0,3,0,0,3,2,6,-4
