,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),25,11,8,1,2,29,12,+17
1,2,FC Arsenal (ANG),23,10,7,2,1,16,6,+10
2,3,Tottenham Hotspur (ANG),19,11,5,4,2,18,8,+10
3,4,Manchester United (ANG),19,10,5,4,1,12,4,+8
4,5,Leicester City (ANG),19,10,5,4,1,16,13,+3
5,6,Southampton (ANG),17,11,5,2,4,19,13,+6
6,7,West Ham United (ANG),16,10,4,4,2,16,12,+4
7,8,Stoke City (ANG),16,10,5,1,4,13,10,+3
8,9,FC Liverpool (ANG),16,10,4,4,2,14,14,0
9,10,Norwich City (ANG),15,10,4,3,3,12,10,+2
10,11,Chelsea (ANG),15,11,4,3,4,17,16,+1
11,12,Watford (ANG),14,11,4,2,5,11,10,+1
12,13,Crystal Palace (ANG),14,11,4,2,5,12,12,0
13,14,West Bromwich Albion (ANG),14,11,4,2,5,14,17,-3
14,15,Everton (ANG),13,11,3,4,4,23,20,+3
15,16,Swansea City (GAL),13,11,3,4,4,11,16,-5
16,17,Sunderland (ANG),11,10,3,2,5,12,11,+1
17,18,Newcastle United (ANG),11,11,2,5,4,17,17,0
18,19,Bournemouth (ANG),10,10,2,4,4,11,16,-5
19,20,Aston Villa (ANG),6,10,1,3,6,7,13,-6
