,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,27,9,9,0,0,27,2,+25
1,2,VfL Wolfsbourg,26,10,8,2,0,22,7,+15
2,3,FC Augsburg,21,9,7,0,2,20,12,+8
3,4,Schalke 04,21,10,6,3,1,17,9,+8
4,5,Bayer Leverkusen,18,10,4,6,0,18,10,+8
5,-,Borussia Mönchengladbach,18,9,5,3,1,18,10,+8
6,7,TSG 1899 Hoffenheim,17,9,5,2,2,19,15,+4
7,8,Werder Brême,15,9,4,3,2,15,10,+5
8,9,Hanovre 96,15,8,5,0,3,10,10,0
9,10,Eintracht Francfort,14,9,4,2,3,21,20,+1
10,11,1. FSV Mayence 05,13,9,3,4,2,14,8,+6
11,12,SC Paderborn 07,13,9,3,4,2,15,11,+4
12,13,Hertha Berlin,13,9,4,1,4,11,15,-4
13,14,SC Fribourg,11,9,2,5,2,12,11,+1
14,15,Borussia Dortmund,11,8,3,2,3,9,9,0
15,16,Hambourg SV,11,9,3,2,4,7,10,-3
16,17,FC Cologne,6,8,1,3,4,4,8,-4
17,18,VfB Stuttgart,5,9,1,2,6,4,17,-13
