,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,19,7,6,1,0,13,2,+11
1,2,AS Monaco,14,6,4,2,0,11,7,+4
2,3,SCO Angers,12,6,4,0,2,9,6,+3
3,4,OGC Nice,11,6,3,2,1,16,10,+6
4,5,Olympique Lyonnais,11,6,3,2,1,9,5,+4
5,6,FC Nantes Atlantique,10,6,3,1,2,5,5,0
6,7,Stade Rennais,9,6,2,3,1,8,6,+2
7,8,SM Caen,9,6,3,0,3,6,6,0
8,9,AS Saint-Etienne,9,6,3,0,3,6,8,-2
9,10,Olympique de Marseille,7,6,2,1,3,5,7,-2
10,11,En Avant Guingamp,7,6,2,1,3,2,7,-5
11,12,Lorient,6,6,1,3,2,8,11,-3
12,13,Lille OSC,5,6,0,5,1,2,3,-1
13,14,Reims,5,6,1,2,3,4,8,-4
14,15,Montpellier Herault SC,3,6,0,3,3,2,6,-4
15,16,Girondins de Bordeaux,3,6,0,3,3,6,14,-8
16,17,Toulouse FC,2,6,0,2,4,4,13,-9
17,18,Ajaccio Gazélec,1,6,0,1,5,1,9,-8
18,19,Bastia SC,1,6,0,1,5,3,12,-9
19,20,ESTAC Troyes,1,5,0,1,4,1,12,-11
