,0,1,2,3,4,5,6,7,8,9
0,1,AS Monaco,7,3,2,1,0,8,3,+5
1,2,AS Saint-Etienne,7,3,2,1,0,4,1,+3
2,3,OGC Nice,7,3,2,1,0,5,3,+2
3,4,Toulouse FC,6,2,2,0,0,6,2,+4
4,5,Stade Rennais,6,2,2,0,0,4,0,+4
5,6,FC Metz,6,2,2,0,0,5,2,+3
6,7,Girondins de Bordeaux,6,3,2,0,1,4,3,+1
7,8,SM Caen,6,3,2,0,1,5,8,-3
8,9,Olympique de Marseille,5,3,1,2,0,2,0,+2
9,10,Montpellier Herault SC,5,3,1,2,0,3,2,+1
10,11,Paris SG,4,2,1,1,0,4,1,+3
11,12,Dijon FCO,4,3,1,1,1,4,3,+1
12,13,En Avant Guingamp,4,2,1,1,0,3,2,+1
13,14,SCO Angers,3,2,1,0,1,3,2,+1
14,15,Olympique Lyonnais,3,2,1,0,1,3,3,0
15,16,Bastia SC,3,2,1,0,1,2,2,0
16,17,Lille OSC,3,2,1,0,1,2,4,-2
17,18,Lorient,3,3,1,0,2,1,5,-4
18,19,Nancy,1,3,0,1,2,1,6,-5
19,20,FC Nantes Atlantique,0,2,0,0,2,0,4,-4
