,0,1,2,3,4,5,6,7,8,9
0,1,1. FSV Mayence 05,4,2,1,1,0,5,3,+2
1,2,TSG 1899 Hoffenheim,4,2,1,1,0,3,1,+2
2,3,FC Cologne,4,2,1,1,0,2,0,+2
3,4,SC Paderborn 07,3,1,1,0,0,3,0,+3
4,5,Borussia Dortmund,3,2,1,0,1,3,4,-1
5,-,Bayer Leverkusen,3,2,1,0,1,3,4,-1
6,7,FC Augsburg,3,2,1,0,1,1,2,-1
7,8,Eintracht Francfort,2,2,0,2,0,4,4,0
8,9,Bayern Munich,2,2,0,2,0,1,1,0
9,10,Borussia Mönchengladbach,2,2,0,2,0,0,0,0
10,11,Werder Brême,2,3,0,2,1,7,9,-2
11,12,VfL Wolfsbourg,1,2,0,1,1,2,3,-1
12,13,Hertha Berlin,1,2,0,1,1,4,6,-2
13,14,VfB Stuttgart,1,2,0,1,1,1,3,-2
14,15,Hambourg SV,1,2,0,1,1,0,2,-2
15,-,Hanovre 96,1,2,0,1,1,0,2,-2
16,17,SC Fribourg,0,2,0,0,2,1,4,-3
17,18,Schalke 04,0,2,0,0,2,2,6,-4
