,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,22,9,7,1,1,20,8,+12
1,2,OGC Nice,21,10,6,3,1,18,12,+6
2,3,Paris SG,20,10,6,2,2,18,6,+12
3,4,Valenciennes,18,9,5,3,1,18,8,+10
4,5,Lorient,18,9,5,3,1,16,11,+5
5,6,AS Saint-Etienne,16,10,5,1,4,14,6,+8
6,7,Brest,16,8,5,1,2,13,7,+6
7,8,Reims,16,10,4,4,2,12,7,+5
8,9,Stade Rennais,16,9,5,1,3,13,9,+4
9,10,Montpellier Herault SC,15,9,4,3,2,16,8,+8
10,11,Lille OSC,15,8,4,3,1,10,5,+5
11,12,Girondins de Bordeaux,14,8,3,5,0,9,6,+3
12,13,Olympique de Marseille,14,8,4,2,2,12,12,0
13,14,Toulouse FC,13,9,3,4,2,15,12,+3
14,15,Ajaccio AC  ,12,8,3,3,2,5,3,+2
15,16,Bastia SC,12,8,4,0,4,13,17,-4
16,17,ESTAC Troyes,11,10,2,5,3,14,16,-2
17,18,Evian Thonon Gaillard,10,9,2,4,3,12,14,-2
18,19,Sochaux-Montbélliard,8,9,2,2,5,11,14,-3
19,20,Nancy,7,10,1,4,5,6,12,-6
