,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,35,13,11,2,0,41,7,+34
1,2,FC Barcelone,33,12,11,0,1,42,9,+33
2,3,Real Madrid,30,11,10,0,1,36,10,+26
3,4,Athletic Bilbao,30,13,9,3,1,29,14,+15
4,5,Real Sociedad,24,11,7,3,1,27,7,+20
5,6,Villarreal CF,24,13,7,3,3,26,15,+11
6,7,Valence CF,20,12,6,2,4,25,15,+10
7,8,Espanyol Barcelone,20,12,6,2,4,15,13,+2
8,9,FC Séville,18,12,5,3,4,22,17,+5
9,10,Levante UD,17,12,4,5,3,11,10,+1
10,11,Málaga CF,16,12,5,1,6,15,15,0
11,12,Elche CF,16,13,4,4,5,10,11,-1
12,13,Getafe CF,16,13,4,4,5,15,18,-3
13,14,UD Almería,15,11,4,3,4,13,15,-2
14,15,Real Valladolid,14,11,3,5,3,14,13,+1
15,16,Celta Vigo,14,12,3,5,4,13,15,-2
16,17,Osasuna Pampelune,14,11,4,2,5,12,16,-4
17,18,Grenade CF,13,13,4,1,8,14,15,-1
18,19,Betis Séville,12,12,3,3,6,12,19,-7
19,20,Rayo Vallecano,9,11,3,0,8,16,28,-12
