,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,47,17,15,2,0,44,9,+35
1,2,Bayer Leverkusen,37,17,12,1,4,32,16,+16
2,3,Borussia Mönchengladbach,33,17,10,3,4,35,19,+16
3,4,Borussia Dortmund,32,17,10,2,5,38,20,+18
4,5,VfL Wolfsbourg,30,17,9,3,5,28,19,+9
5,6,Hertha Berlin,28,17,8,4,5,27,20,+7
6,7,Schalke 04,28,17,8,4,5,32,28,+4
7,8,FC Augsburg,24,17,7,3,7,21,25,-4
8,9,1. FSV Mayence 05,24,17,7,3,7,25,31,-6
9,10,VfB Stuttgart,19,17,5,4,8,30,33,-3
10,11,Werder Brême,19,17,5,4,8,22,37,-15
11,12,TSG 1899 Hoffenheim,18,17,4,6,7,36,38,-2
12,13,Hanovre 96,18,17,5,3,9,23,31,-8
13,14,Hambourg SV,16,17,4,4,9,33,38,-5
14,15,Eintracht Francfort,15,17,3,6,8,20,29,-9
15,16,SC Fribourg,14,17,3,5,9,16,31,-15
16,17,FC Nuremberg,11,17,0,11,6,17,33,-16
17,18,Eintracht Braunschweig,11,17,3,2,12,10,32,-22
