,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,77,36,23,8,5,63,21,+42
1,2,Olympique de Marseille,70,36,21,7,8,42,34,+8
2,3,Olympique Lyonnais,63,36,18,9,9,58,37,+21
3,4,Lille OSC,60,36,16,12,8,58,39,+19
4,5,OGC Nice,60,36,17,9,10,54,45,+9
5,6,AS Saint-Etienne,59,36,15,14,7,57,31,+26
6,7,Lorient,53,36,14,11,11,56,54,+2
7,8,Girondins de Bordeaux,52,36,12,16,8,38,32,+6
8,9,Montpellier Herault SC,51,36,15,6,15,54,49,+5
9,10,Toulouse FC,45,36,11,12,13,45,46,-1
10,11,Valenciennes,45,36,11,12,13,47,50,-3
11,12,Stade Rennais,45,36,13,6,17,47,56,-9
12,13,Bastia SC,43,36,12,7,17,48,65,-17
13,14,Sochaux-Montbélliard,40,36,10,10,16,40,55,-15
14,15,Ajaccio AC  ,39,36,9,14,13,38,48,-10
15,16,Reims,39,36,9,12,15,32,42,-10
16,17,Evian Thonon Gaillard,37,36,9,10,17,43,51,-8
17,18,Nancy,35,36,8,11,17,35,55,-20
18,19,ESTAC Troyes,34,36,7,13,16,41,59,-18
19,20,Brest,29,36,8,5,23,30,57,-27
