,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,30,11,10,0,1,28,5,+23
1,2,Olympique de Marseille,30,11,10,0,1,25,8,+17
2,3,Paris SG,24,10,7,3,0,21,5,+16
3,4,Lille OSC,22,11,6,4,1,13,4,+9
4,5,AS Saint-Etienne,21,10,6,3,1,14,4,+10
5,6,Girondins de Bordeaux,20,10,6,2,2,17,15,+2
6,7,Montpellier Herault SC,19,10,6,1,3,14,9,+5
7,8,AS Monaco,19,11,5,4,2,12,7,+5
8,9,Reims,19,11,6,1,4,16,17,-1
9,10,Stade Rennais,17,10,5,2,3,15,13,+2
10,11,FC Nantes Atlantique,17,11,4,5,2,10,8,+2
11,12,Bastia SC,16,11,4,4,3,15,13,+2
12,13,FC Metz,15,10,4,3,3,16,12,+4
13,14,OGC Nice,15,11,4,3,4,12,13,-1
14,15,En Avant Guingamp,15,11,5,0,6,13,15,-2
15,16,Lorient,14,11,4,2,5,12,10,+2
16,17,Evian Thonon Gaillard,14,10,4,2,4,12,13,-1
17,18,Toulouse FC,13,10,3,4,3,14,14,0
18,19,Lens,11,10,3,2,5,11,12,-1
19,20,SM Caen,8,10,2,2,6,12,15,-3
