,0,1,2,3,4,5,6,7,8,9
0,1,Olympique de Marseille,9,3,3,0,0,4,0,+4
1,2,Olympique Lyonnais,7,3,2,1,0,6,2,+4
2,3,Valenciennes,7,3,2,1,0,4,0,+4
3,4,Girondins de Bordeaux,7,3,2,1,0,4,2,+2
4,-,Toulouse FC,7,3,2,1,0,4,2,+2
5,6,Bastia SC,6,3,2,0,1,7,6,+1
6,7,Lorient,5,3,1,2,0,6,5,+1
7,8,Lille OSC,5,3,1,2,0,5,4,+1
8,9,Nancy,4,3,1,1,1,2,2,0
9,10,AS Saint-Etienne,3,3,1,0,2,6,4,+2
10,11,Paris SG,3,3,0,3,0,2,2,0
11,12,Stade Rennais,3,3,1,0,2,3,4,-1
12,13,Reims,3,3,1,0,2,2,3,-1
13,14,Brest,3,3,1,0,2,1,5,-4
14,15,OGC Nice,2,3,0,2,1,2,3,-1
15,16,Ajaccio AC  ,2,3,1,1,1,1,3,-2
16,17,Evian Thonon Gaillard,1,3,0,1,2,3,5,-2
17,18,Montpellier Herault SC,1,3,0,1,2,2,4,-2
18,19,ESTAC Troyes,1,3,0,1,2,3,7,-4
19,20,Sochaux-Montbélliard,0,3,0,0,3,2,6,-4
