,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),22,9,7,1,1,14,7,+7
1,2,FC Liverpool (ANG),20,10,6,2,2,20,14,+6
2,3,Manchester City (ANG),18,8,6,0,2,19,11,+8
3,4,FC Arsenal (ANG),17,9,5,2,2,20,9,+11
4,5,Manchester United (ANG),17,9,5,2,2,13,11,+2
5,6,Tottenham Hotspur (ANG),10,8,2,4,2,10,7,+3
6,7,West Bromwich Albion (ANG),9,8,2,3,3,7,8,-1
7,8,Southampton (ANG),9,9,2,3,4,9,11,-2
8,9,Stoke City (ANG),9,8,2,3,3,8,11,-3
9,10,Middlesbrough (ANG),8,8,1,5,2,7,9,-2
10,11,Crystal Palace (ANG),8,8,2,2,4,16,19,-3
11,12,Watford (ANG),8,9,2,2,5,8,17,-9
12,13,Everton (ANG),7,8,2,1,5,9,14,-5
13,14,West Ham United (ANG),5,8,1,2,5,10,17,-7
14,15,Bournemouth (ANG),5,8,1,2,5,7,16,-9
15,16,Sunderland (ANG),4,8,1,1,6,4,13,-9
16,17,Swansea City (GAL),4,9,1,1,7,7,21,-14
17,18,Hull City (ANG),4,9,1,1,7,5,21,-16
18,19,Leicester City (ANG),2,9,0,2,7,8,21,-13
19,20,Burnley FC (ANG),1,8,0,1,7,2,18,-16
