,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,48,20,15,3,2,53,16,+37
1,2,Atlético Madrid,47,20,15,2,3,30,8,+22
2,3,Real Madrid,43,20,13,4,3,57,19,+38
3,4,Villarreal CF,40,20,12,4,4,26,16,+10
4,5,Celta Vigo,34,20,10,4,6,32,30,+2
5,6,Eibar SD,33,20,9,6,5,32,21,+11
6,7,FC Séville,32,20,9,5,6,28,22,+6
7,8,Deportivo La Corogne,28,20,6,10,4,27,24,+3
8,9,Athletic Bilbao,28,20,8,4,8,27,28,-1
9,10,Getafe CF,26,20,7,5,8,24,28,-4
10,11,Valence CF,24,20,5,9,6,25,21,+4
11,12,Málaga CF,24,20,6,6,8,15,17,-2
12,13,Real Sociedad,21,20,5,6,9,23,28,-5
13,14,Espanyol Barcelone,21,20,6,3,11,18,33,-15
14,15,Betis Séville,21,20,5,6,9,13,28,-15
15,16,Las Palmas UD,18,20,4,6,10,19,30,-11
16,17,Grenade CF,17,20,4,5,11,21,41,-20
17,18,Rayo Vallecano,16,20,4,4,12,23,45,-22
18,19,Sporting Gijon,15,20,4,3,13,18,37,-19
19,20,Levante UD,14,20,3,5,12,17,36,-19
