,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,71,31,22,5,4,61,20,+41
1,2,SSC Naples,62,31,18,8,5,57,29,+28
2,3,Milan AC,58,31,17,7,7,55,34,+21
3,4,Fiorentina,52,31,15,7,9,56,39,+17
4,5,Lazio Rome,51,31,15,6,10,40,37,+3
5,6,Inter Milan,50,31,15,5,11,50,43,+7
6,7,AS Rome,48,31,14,6,11,61,52,+9
7,8,Calcio Catane,46,31,13,7,11,40,38,+2
8,9,Udinese,45,31,11,12,8,41,39,+2
9,10,Parme FC,39,31,10,9,12,39,39,0
10,11,Cagliari,39,31,10,9,12,37,49,-12
11,12,Bologne FC,37,31,10,7,14,41,40,+1
12,13,Atalanta Bergame  ,37,31,11,6,14,34,45,-11
13,14,Sampdoria Gênes  ,36,31,10,7,14,36,38,-2
14,15,Torino FC  ,36,31,8,13,10,39,43,-4
15,16,Chievo Vérone,35,31,10,5,16,32,48,-16
16,17,Sienne  ,27,31,8,9,14,31,42,-11
17,18,US Palerme,27,31,5,12,14,28,44,-16
18,19,Genoa CFC,27,31,6,9,16,31,49,-18
19,20,Pescara Calcio,21,31,6,3,22,22,63,-41
