,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),21,7,7,0,0,18,4,+14
1,2,Chelsea (ANG),16,7,5,1,1,15,5,+10
2,3,Watford (ANG),13,7,4,1,2,15,10,+5
3,4,Tottenham Hotspur (ANG),12,6,4,0,2,12,5,+7
4,5,Burnley FC (ANG),11,6,3,2,1,7,7,0
5,6,Manchester United (ANG),8,6,2,2,2,8,5,+3
6,7,FC Liverpool (ANG),8,6,2,2,2,12,16,-4
7,8,Leicester City (ANG),7,7,1,4,2,9,11,-2
8,9,Brighton & Hove Albion FC (ANG),7,7,2,1,4,5,7,-2
9,10,FC Arsenal (ANG),7,7,2,1,4,8,12,-4
10,11,Bournemouth (ANG),7,7,2,1,4,4,8,-4
11,12,Swansea City (GAL),5,6,1,2,3,3,5,-2
12,13,Southampton (ANG),5,5,1,2,2,3,6,-3
13,14,West Bromwich Albion (ANG),5,7,1,2,4,4,9,-5
14,15,Stoke City (ANG),5,7,1,2,4,8,15,-7
15,16,Newcastle United (ANG),4,6,1,1,4,4,9,-5
16,17,Huddersfield Town (ANG),4,6,1,1,4,3,11,-8
17,18,West Ham United (ANG),3,7,0,3,4,5,15,-10
18,19,Everton (ANG),3,7,0,3,4,5,16,-11
19,20,Crystal Palace (ANG),0,6,0,0,6,0,13,-13
