,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,39,14,13,0,1,34,7,+27
1,2,FC Barcelone,37,13,12,1,0,44,10,+34
2,3,Real Madrid,35,13,11,2,0,40,10,+30
3,4,FC Séville,28,13,9,1,3,27,14,+13
4,5,Rayo Vallecano,28,14,9,1,4,22,16,+6
5,6,Valence CF,27,14,8,3,3,27,23,+4
6,7,Real Sociedad,26,14,7,5,2,24,12,+12
7,8,Málaga CF,25,14,7,4,3,27,14,+13
8,9,Getafe CF,24,13,7,3,3,21,17,+4
9,10,Betis Séville,23,14,7,2,5,19,14,+5
10,11,Levante UD,23,13,7,2,4,21,17,+4
11,12,Espanyol Barcelone,22,14,6,4,4,19,19,0
12,13,Real Valladolid,20,14,5,5,4,24,19,+5
13,14,Athletic Bilbao,20,14,6,2,6,17,20,-3
14,15,Celta Vigo,19,13,5,4,4,16,12,+4
15,16,Osasuna Pampelune,19,14,5,4,5,12,9,+3
16,17,Real Majorque,15,13,4,3,6,16,23,-7
17,18,Grenade CF,13,13,3,4,6,12,14,-2
18,19,Real Saragosse,12,13,3,3,7,14,16,-2
19,20,Deportivo La Corogne,12,13,3,3,7,14,21,-7
