,0,1,2,3,4,5,6,7,8,9
0,1,Olympique de Marseille,22,9,7,1,1,23,8,+15
1,2,Girondins de Bordeaux,17,9,5,2,2,15,9,+6
2,3,Paris SG,15,9,3,6,0,15,6,+9
3,4,Lille OSC,15,9,4,3,2,7,5,+2
4,5,FC Nantes Atlantique,15,9,4,3,2,7,6,+1
5,6,Olympique Lyonnais,14,9,4,2,3,15,8,+7
6,7,Montpellier Herault SC,14,9,4,2,3,8,5,+3
7,8,Toulouse FC,14,9,4,2,3,13,11,+2
8,9,FC Metz,14,9,4,2,3,10,9,+1
9,10,AS Saint-Etienne,14,9,4,2,3,9,10,-1
10,11,OGC Nice,14,9,4,2,3,9,12,-3
11,12,Stade Rennais,11,9,3,2,4,11,13,-2
12,13,AS Monaco,11,9,3,2,4,8,11,-3
13,14,Lorient,10,9,3,1,5,8,11,-3
14,15,Evian Thonon Gaillard,10,9,3,1,5,11,16,-5
15,16,Reims,10,9,3,1,5,9,19,-10
16,17,SM Caen,8,9,2,2,5,9,10,-1
17,18,Lens,8,9,2,2,5,7,10,-3
18,19,Bastia SC,7,9,1,4,4,7,13,-6
19,20,En Avant Guingamp,6,9,2,0,7,4,13,-9
