,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),12,5,4,0,1,11,6,+5
1,2,Chelsea (ANG),11,5,3,2,0,9,4,+5
2,3,Everton (ANG),9,6,2,3,1,11,8,+3
3,4,Tottenham Hotspur (ANG),9,4,3,0,1,9,6,+3
4,5,Manchester City (ANG),9,5,2,3,0,7,5,+2
5,6,FC Arsenal (ANG),8,6,2,2,2,7,5,+2
6,7,Wigan Athletic (ANG),6,5,2,0,3,4,7,-3
7,8,FC Liverpool (ANG),5,4,1,2,1,8,8,0
8,9,Fulham (ANG),5,5,1,2,2,9,12,-3
9,10,Newcastle United (ANG),4,5,0,4,1,6,8,-2
10,11,West Ham United (ANG),4,4,1,1,2,3,6,-3
11,-,Sunderland (ANG),4,5,0,4,1,3,6,-3
12,13,Aston Villa (ANG),4,6,1,1,4,3,9,-6
13,14,Swansea City (GAL),3,4,1,0,3,5,5,0
14,15,Stoke City (ANG),3,6,0,3,3,5,9,-4
15,16,West Bromwich Albion (ANG),2,4,0,2,2,3,7,-4
16,17,Reading FC (ANG),2,6,0,2,4,5,12,-7
17,18,Norwich City (ANG),2,5,0,2,3,3,12,-9
18,19,Queens Park Rangers (ANG),1,5,0,1,4,5,10,-5
19,20,Southampton (ANG),0,5,0,0,5,5,18,-13
