,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,36,16,11,3,2,27,8,+19
1,2,Montpellier Herault SC,34,16,10,4,2,30,11,+19
2,3,OGC Nice,31,16,9,4,3,28,15,+13
3,4,AS Saint-Etienne,30,16,9,3,4,30,11,+19
4,5,Olympique Lyonnais,30,15,9,3,3,28,14,+14
5,6,Lorient,30,15,8,6,1,30,19,+11
6,7,Olympique de Marseille,30,15,9,3,3,20,16,+4
7,8,Lille OSC,28,15,8,4,3,25,12,+13
8,9,Reims,27,16,7,6,3,18,11,+7
9,10,Valenciennes,25,15,7,4,4,26,19,+7
10,11,Bastia SC,25,15,8,1,6,26,23,+3
11,12,Toulouse FC,22,16,5,7,4,24,23,+1
12,13,Ajaccio AC  ,22,15,6,4,5,16,15,+1
13,14,Stade Rennais,22,16,6,4,6,21,21,0
14,15,Girondins de Bordeaux,22,15,5,7,3,13,14,-1
15,16,ESTAC Troyes,20,16,4,8,4,23,23,0
16,17,Sochaux-Montbélliard,19,16,5,4,7,21,22,-1
17,18,Brest,18,15,5,3,7,16,18,-2
18,19,Nancy,17,16,4,5,7,13,20,-7
19,20,Evian Thonon Gaillard,16,15,3,7,5,21,22,-1
