,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,54,22,18,0,4,70,22,+48
1,2,FC Barcelone,53,22,17,2,3,62,13,+49
2,3,Atlético Madrid,50,22,16,2,4,47,20,+27
3,4,Valence CF,44,22,13,5,4,40,20,+20
4,5,FC Séville,42,22,13,3,6,36,26,+10
5,6,Villarreal CF,41,22,12,5,5,37,20,+17
6,7,Málaga CF,35,22,10,5,7,25,25,0
7,8,Eibar SD,27,22,7,6,9,25,31,-6
8,9,Espanyol Barcelone,26,22,7,5,10,28,34,-6
9,10,Celta Vigo,25,22,6,7,9,21,24,-3
10,11,Deportivo La Corogne,24,22,6,6,10,20,34,-14
11,12,Real Sociedad,23,22,5,8,9,22,29,-7
12,13,Athletic Bilbao,23,22,6,5,11,20,31,-11
13,14,Getafe CF,23,22,6,5,11,18,30,-12
14,15,Rayo Vallecano,23,22,7,2,13,22,40,-18
15,16,UD Almería,22,22,6,4,12,20,34,-14
16,17,Elche CF,20,22,5,5,12,20,42,-22
17,18,Levante UD,19,22,4,7,11,17,38,-21
18,19,Córdoba CF,18,22,3,9,10,17,33,-16
19,20,Grenade CF,18,22,3,9,10,14,35,-21
