,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),69,26,22,3,1,74,19,+55
1,2,Manchester United (ANG),56,26,17,5,4,51,18,+33
2,3,FC Liverpool (ANG),51,26,14,9,3,59,31,+28
3,4,Chelsea (ANG),50,26,15,5,6,46,23,+23
4,5,Tottenham Hotspur (ANG),49,26,14,7,5,51,24,+27
5,6,FC Arsenal (ANG),45,26,13,6,7,51,35,+16
6,7,Burnley FC (ANG),36,26,9,9,8,21,23,-2
7,8,Leicester City (ANG),35,26,9,8,9,38,35,+3
8,9,Bournemouth (ANG),31,26,8,7,11,30,37,-7
9,10,Everton (ANG),31,26,8,7,11,29,45,-16
10,11,Watford (ANG),30,26,8,6,12,37,45,-8
11,12,West Ham United (ANG),27,26,6,9,11,32,46,-14
12,13,Brighton & Hove Albion FC (ANG),27,26,6,9,11,21,35,-14
13,14,Crystal Palace (ANG),27,26,6,9,11,24,39,-15
14,15,Southampton (ANG),26,26,5,11,10,28,38,-10
15,16,Newcastle United (ANG),25,26,6,7,13,24,36,-12
16,17,Swansea City (GAL),24,26,6,6,14,19,37,-18
17,18,Stoke City (ANG),24,26,6,6,14,26,52,-26
18,19,Huddersfield Town (ANG),24,26,6,6,14,19,46,-27
19,20,West Bromwich Albion (ANG),20,26,3,11,12,21,37,-16
