,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,27,9,9,0,0,32,12,+20
1,2,Betis Séville,19,9,6,1,2,17,17,0
2,3,Atlético Madrid,14,9,4,2,3,10,12,-2
3,4,Real Madrid,13,9,4,1,4,17,12,+5
4,5,Real Saragosse,13,9,4,1,4,10,14,-4
5,6,Málaga CF,12,9,3,3,3,5,4,+1
6,7,Getafe CF,11,10,3,2,5,12,16,-4
7,8,Levante UD,11,9,3,2,4,6,13,-7
8,9,Real Valladolid,10,9,3,1,5,8,12,-4
9,10,Rayo Vallecano,9,8,3,0,5,11,20,-9
10,11,Grenade CF,9,9,3,0,6,7,17,-10
11,12,Real Sociedad,8,9,2,2,5,14,19,-5
12,13,Valence CF,8,9,2,2,5,5,12,-7
13,14,Athletic Bilbao,7,9,2,1,6,11,26,-15
14,15,FC Séville,6,9,1,3,5,8,15,-7
15,-,Espanyol Barcelone,6,9,1,3,5,8,15,-7
16,17,Real Majorque,6,9,1,3,5,7,15,-8
17,18,Osasuna Pampelune,5,9,1,2,6,6,13,-7
18,19,Deportivo La Corogne,4,9,0,4,5,11,26,-15
19,20,Celta Vigo,3,9,1,0,8,7,16,-9
