,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,6,2,2,0,0,7,3,+4
1,2,Lorient,6,2,2,0,0,5,1,+4
2,-,Olympique de Marseille,6,2,2,0,0,5,1,+4
3,4,Brest,6,2,2,0,0,3,1,+2
4,5,Valenciennes,4,2,1,1,0,3,0,+3
5,6,Ajaccio AC  ,4,2,1,1,0,2,0,+2
6,7,Toulouse FC,4,2,1,1,0,3,2,+1
7,8,Girondins de Bordeaux,4,2,1,1,0,2,1,+1
8,9,AS Saint-Etienne,3,2,1,0,1,5,2,+3
9,10,Stade Rennais,3,2,1,0,1,3,3,0
10,11,Nancy,3,2,1,0,1,1,1,0
11,-,Reims,3,2,1,0,1,1,1,0
12,13,Bastia SC,3,2,1,0,1,2,4,-2
13,14,Paris SG,2,2,0,2,0,2,2,0
14,15,Evian Thonon Gaillard,1,2,0,1,1,3,4,-1
15,16,Lille OSC,1,2,0,1,1,2,3,-1
16,-,ESTAC Troyes,1,2,0,1,1,2,3,-1
17,-,OGC Nice,1,2,0,1,1,2,3,-1
18,19,Montpellier Herault SC,1,2,0,1,1,1,2,-1
19,20,Sochaux-Montbélliard,0,2,0,0,2,3,6,-3
