,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,15,6,5,0,1,19,8,+11
1,2,Real Madrid,13,5,4,1,0,17,4,+13
2,3,CD Leganés,9,6,3,0,3,5,10,-5
3,4,Atlético Madrid,8,6,2,2,2,7,4,+3
4,5,Espanyol Barcelone,8,5,2,2,1,8,8,0
5,6,Valence CF,7,6,2,1,3,7,8,-1
6,7,Athletic Bilbao,7,6,2,1,3,6,7,-1
7,8,Deportivo Alavés,7,6,2,1,3,6,9,-3
8,9,Villarreal CF,6,5,1,3,1,5,4,+1
9,10,Real Sociedad,6,5,2,0,3,7,7,0
10,11,FC Séville,6,5,1,3,1,6,7,-1
11,12,Betis Séville,6,6,2,0,4,7,13,-6
12,13,Eibar SD,5,6,1,2,3,8,10,-2
13,14,Osasuna Pampelune,5,5,1,2,2,8,12,-4
14,15,Celta Vigo,5,5,1,2,2,6,10,-4
15,16,Las Palmas UD,4,5,1,1,3,9,12,-3
16,17,Deportivo La Corogne,3,6,0,3,3,2,10,-8
17,18,Málaga CF,2,5,0,2,3,5,9,-4
18,19,Sporting Gijon,2,6,0,2,4,4,12,-8
19,20,Grenade CF,1,5,0,1,4,5,18,-13
