,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,36,15,11,3,1,31,6,+25
1,2,AS Rome,35,15,11,2,2,28,11,+17
2,3,Lazio Rome,26,15,8,2,5,26,17,+9
3,4,Sampdoria Gênes,26,15,6,8,1,20,12,+8
4,5,Genoa CFC,26,15,7,5,3,20,13,+7
5,6,Milan AC,24,15,6,6,3,25,18,+7
6,7,SSC Naples,24,15,6,6,3,26,20,+6
7,8,Fiorentina,23,15,6,5,4,20,12,+8
8,9,Udinese,21,15,6,3,6,18,20,-2
9,10,US Palerme,21,15,5,6,4,19,23,-4
10,11,Inter Milan,20,15,5,5,5,23,21,+2
11,12,US Sassuolo Calcio,19,15,4,7,4,16,20,-4
12,13,Hellas Vérone,17,15,4,5,6,18,26,-8
13,14,Empoli FC,16,15,3,7,5,16,21,-5
14,15,Torino FC,14,15,3,5,7,10,17,-7
15,16,Atalanta Bergame,14,15,3,5,7,8,18,-10
16,17,Chievo Vérone,13,15,3,4,8,11,19,-8
17,18,Cagliari,12,15,2,6,7,20,26,-6
18,19,AC Cesena,8,15,1,5,9,12,29,-17
19,20,Parme FC  ,6,15,2,1,12,16,34,-18
